Utility,Food,Money,Health,Energy,Time Available,Buy Food,Work,Sleep,Socialize,
15.41634,3.5,17,0.997516,10.99896,-1.5,0,1,0,0,
15.3887,3.4375,17,0.9879599,10.94896,-1.25,0,1,0,0,
15.36061,3.375,17,0.9783827,10.89896,-1,0,1,0,0,
15.33206,3.3125,17,0.9687846,10.84896,-0.75,0,1,0,0,
15.30303,3.25,17,0.9591652,10.79896,-0.5,0,1,0,0,
15.27351,3.1875,17,0.9495244,10.74896,-0.25,0,1,0,0,
15.24348,3.125,17,0.9398619,10.69896,0,0,1,0,0,
15.21292,3.0625,17,0.9301775,10.64896,0.25,0,1,0,0,
15.4676,3,18,0.9204711,10.59896,-1.5,0,1,0,0,
15.43592,2.9375,18,0.9107425,10.54896,-1.25,0,1,0,0,
15.40365,2.875,18,0.9009913,10.49896,-1,0,1,0,0,
15.37077,2.8125,18,0.8912177,10.44896,-0.75,0,1,0,0,
15.33724,2.75,18,0.881421,10.39896,-0.5,0,1,0,0,
15.30305,2.6875,18,0.8716011,10.34896,-0.25,0,1,0,0,
15.26816,2.625,18,0.8617581,10.29895,0,0,1,0,0,
15.23255,2.5625,18,0.8518913,10.24895,0.25,1,0,0,0,
15.24685,3.5,17,0.8420008,10.19895,0,1,0,0,0,
15.21699,3.4375,17,0.8320863,10.14895,0.25,0,1,0,0,
15.47242,3.375,18,0.8221475,10.09895,-1.5,0,1,0,0,
15.44153,3.3125,18,0.8121843,10.04895,-1.25,0,1,0,0,
15.41011,3.25,18,0.8021961,9.998954,-1,0,1,0,0,
15.37813,3.1875,18,0.7921832,9.948954,-0.75,0,1,0,0,
15.34558,3.125,18,0.7821447,9.898953,-0.5,0,1,0,0,
15.31242,3.0625,18,0.7720809,9.848953,-0.25,0,1,0,0,
15.27865,3,18,0.7619911,9.798953,0,0,1,0,0,
15.24423,2.9375,18,0.7518756,9.748953,0.25,0,1,0,0,
15.47948,2.875,19,0.7417337,9.698953,-1.5,0,1,0,0,
15.4437,2.8125,19,0.731565,9.648952,-1.25,0,1,0,0,
15.40719,2.75,19,0.7213696,9.598952,-1,0,1,0,0,
15.36993,2.6875,19,0.7111471,9.548952,-0.75,0,1,0,0,
15.33188,2.625,19,0.7008971,9.498952,-0.5,0,1,0,0,
15.29301,2.5625,19,0.6906195,9.448952,-0.25,0,1,0,0,
15.25328,2.5,19,0.6803139,9.398952,0,0,1,0,0,
15.21266,2.4375,19,0.6699798,9.348951,0.25,1,0,0,0,
15.25216,3.375,18,0.6596173,9.298951,0,1,0,0,0,
15.21759,3.3125,18,0.649226,9.248951,0.25,0,1,0,0,
15.45269,3.25,19,0.6388053,9.198951,-1.5,0,1,0,0,
15.41678,3.1875,19,0.628355,9.148951,-1.25,0,1,0,0,
15.38016,3.125,19,0.6178747,9.09895,-1,0,1,0,0,
15.3428,3.0625,19,0.6073644,9.04895,-0.75,0,1,0,0,
15.30467,3,19,0.5968236,8.99895,-0.5,0,1,0,0,
15.26575,2.9375,19,0.586252,8.94895,-0.25,0,1,0,0,
15.22599,2.875,19,0.5756491,8.89895,0,0,1,0,0,
15.18536,2.8125,19,0.5650146,8.848949,0.25,1,0,0,0,
15.18365,3.75,18,0.5543481,8.798949,0,1,0,0,0,
15.14736,3.6875,18,0.5436494,8.748949,0.25,0,1,0,0,
15.38066,3.625,19,0.5329181,8.698949,-1.5,0,1,0,0,
15.34286,3.5625,19,0.5221536,8.648949,-1.25,0,1,0,0,
15.30427,3.5,19,0.5113558,8.598948,-1,0,1,0,0,
15.26484,3.4375,19,0.500524,8.548948,-0.75,0,1,0,0,
15.22454,3.375,19,0.4896582,8.498948,-0.5,0,1,0,0,
15.18334,3.3125,19,0.4787579,8.448948,-0.25,0,1,0,0,
15.14118,3.25,19,0.4678222,8.398948,0,0,1,0,0,
15.09803,3.1875,19,0.4568512,8.348948,0.25,1,0,0,0,
15.06114,4.125,18,0.4458445,8.298947,0,1,0,0,0,
15.02079,4.0625,18,0.4348013,8.248947,0.25,1,0,0,0,
14.91683,5,17,0.4237217,8.198947,0,1,0,0,0,
14.87766,4.9375,17,0.4126046,8.148947,0.25,0,0,1,0,
15.83496,4.875,17,1.08847,16.09895,-7.5,0,0,1,0,
15.81458,4.8125,17,1.080359,16.04895,-7.25,0,0,1,0,
15.79396,4.75,17,1.072239,15.99895,-7,0,0,1,0,
15.7731,4.6875,17,1.064109,15.94895,-6.75,0,0,1,0,
15.752,4.625,17,1.055969,15.89895,-6.5,0,0,1,0,
15.73065,4.5625,17,1.047819,15.84895,-6.25,0,0,1,0,
15.70904,4.5,17,1.039659,15.79895,-6,0,0,1,0,
15.68716,4.4375,17,1.031489,15.74895,-5.75,0,0,1,0,
15.66502,4.375,17,1.02331,15.69895,-5.5,0,0,1,0,
15.64259,4.3125,17,1.01512,15.64895,-5.25,0,0,1,0,
15.61988,4.25,17,1.006919,15.59895,-5,0,0,1,0,
15.59688,4.1875,17,0.9987087,15.54895,-4.75,0,0,1,0,
15.57358,4.125,17,0.9904879,15.49895,-4.5,0,0,1,0,
15.54996,4.0625,17,0.9822567,15.44895,-4.25,0,0,1,0,
15.52603,4,17,0.9740149,15.39895,-4,0,0,1,0,
15.50178,3.9375,17,0.9657626,15.34895,-3.75,0,0,1,0,
15.47718,3.875,17,0.9574999,15.29895,-3.5,0,0,1,0,
15.45224,3.8125,17,0.9492264,15.24895,-3.25,0,0,1,0,
15.42695,3.75,17,0.9409419,15.19895,-3,0,0,1,0,
15.40129,3.6875,17,0.9326468,15.14894,-2.75,0,0,1,0,
15.37525,3.625,17,0.9243408,15.09894,-2.5,0,0,1,0,
15.34882,3.5625,17,0.9160237,15.04894,-2.25,0,0,1,0,
15.32198,3.5,17,0.9076959,14.99894,-2,0,0,1,0,
15.29473,3.4375,17,0.8993566,14.94894,-1.75,0,0,1,0,
15.26706,3.375,17,0.8910064,14.89894,-1.5,0,0,1,0,
15.23894,3.3125,17,0.8826447,14.84894,-1.25,0,0,1,0,
15.21036,3.25,17,0.8742718,14.79894,-1,0,0,1,0,
15.1813,3.1875,17,0.8658874,14.74894,-0.75,0,0,1,0,
15.15176,3.125,17,0.8574916,14.69894,-0.5,0,0,1,0,
15.1217,3.0625,17,0.8490841,14.64894,-0.25,0,0,1,0,
15.09112,3,17,0.8406652,14.59894,0,0,0,1,0,
15.05998,2.9375,17,0.8322344,14.54894,0.25,0,0,0,1,
15.24563,2.875,17,1.023792,14.49894,-1.5,0,0,0,1,
15.21536,2.8125,17,1.015337,14.44894,-1.25,0,0,0,1,
15.18451,2.75,17,1.006871,14.39894,-1,0,0,0,1,
15.15307,2.6875,17,0.9983923,14.34894,-0.75,0,0,0,1,
15.121,2.625,17,0.9899017,14.29894,-0.5,0,0,0,1,
15.08827,2.5625,17,0.9813988,14.24894,-0.25,0,0,0,1,
15.05487,2.5,17,0.9728836,14.19894,0,0,0,0,1,
15.02074,2.4375,17,0.9643559,14.14894,0.25,0,1,0,0,
15.27167,2.375,18,0.9558157,14.09894,-1.5,0,1,0,0,
15.23601,2.3125,18,0.947263,14.04894,-1.25,0,1,0,0,
15.19953,2.25,18,0.9386977,13.99894,-1,0,1,0,0,
15.16218,2.1875,18,0.9301198,13.94894,-0.75,0,1,0,0,
15.12391,2.125,18,0.9215287,13.89894,-0.5,0,1,0,0,
15.08468,2.0625,18,0.9129248,13.84894,-0.25,0,1,0,0,
15.04442,2,18,0.904308,13.79894,0,0,1,0,0,
15.00308,1.9375,18,0.8956778,13.74894,0.25,1,0,0,0,
15.10225,2.875,17,0.8870345,13.69894,0,1,0,0,0,
15.07046,2.8125,17,0.8783779,13.64894,0.25,0,1,0,0,
15.32386,2.75,18,0.8697079,13.59894,-1.5,0,1,0,0,
15.29084,2.6875,18,0.8610244,13.54894,-1.25,0,1,0,0,
15.25716,2.625,18,0.8523272,13.49894,-1,0,1,0,0,
15.22278,2.5625,18,0.8436162,13.44894,-0.75,0,1,0,0,
15.1877,2.5,18,0.8348917,13.39894,-0.5,0,1,0,0,
15.15186,2.4375,18,0.826153,13.34894,-0.25,0,1,0,0,
15.11523,2.375,18,0.8174003,13.29894,0,0,1,0,0,
15.07778,2.3125,18,0.8086336,13.24894,0.25,1,0,0,0,
15.12139,3.25,17,0.7998525,13.19894,0,1,0,0,0,
15.09092,3.1875,17,0.7910571,13.14894,0.25,0,1,0,0,
15.34571,3.125,18,0.7822472,13.09894,-1.5,0,1,0,0,
15.31416,3.0625,18,0.773423,13.04894,-1.25,0,1,0,0,
15.28205,3,18,0.7645837,12.99894,-1,0,1,0,0,
15.24935,2.9375,18,0.7557299,12.94894,-0.75,0,1,0,0,
15.21604,2.875,18,0.7468611,12.89894,-0.5,0,1,0,0,
15.18209,2.8125,18,0.7379773,12.84894,-0.25,0,1,0,0,
15.14749,2.75,18,0.7290782,12.79894,0,0,1,0,0,
15.11219,2.6875,18,0.7201641,12.74894,0.25,0,1,0,0,
15.34652,2.625,19,0.7112345,12.69894,-1.5,0,1,0,0,
15.30977,2.5625,19,0.7022893,12.64894,-1.25,0,1,0,0,
15.27223,2.5,19,0.6933285,12.59894,-1,0,1,0,0,
15.23388,2.4375,19,0.6843522,12.54893,-0.75,0,1,0,0,
15.19468,2.375,19,0.6753596,12.49893,-0.5,0,1,0,0,
15.15459,2.3125,19,0.6663513,12.44893,-0.25,0,1,0,0,
15.11355,2.25,19,0.6573268,12.39893,0,0,1,0,0,
15.07153,2.1875,19,0.6482861,12.34893,0.25,1,0,0,0,
15.1438,3.125,18,0.6392289,12.29893,0,1,0,0,0,
15.1093,3.0625,18,0.6301551,12.24893,0.25,0,0,0,1,
15.35332,3,18,0.8210648,12.19893,-1.5,0,0,0,1,
15.32111,2.9375,18,0.8119578,12.14893,-1.25,0,0,0,1,
15.2883,2.875,18,0.8028337,12.09893,-1,0,0,0,1,
15.25487,2.8125,18,0.7936924,12.04893,-0.75,0,0,0,1,
15.22079,2.75,18,0.7845341,11.99893,-0.5,0,0,0,1,
15.18604,2.6875,18,0.7753582,11.94893,-0.25,0,0,0,1,
15.15058,2.625,18,0.7661651,11.89893,0,0,0,0,1,
15.11439,2.5625,18,0.7569542,11.84893,0.25,1,0,0,0,
15.12811,3.5,17,0.7477254,11.79893,0,1,0,0,0,
15.09765,3.4375,17,0.7384787,11.74893,0.25,1,0,0,0,
15.02306,4.375,16,0.7292138,11.69893,0,1,0,0,0,
14.99586,4.3125,16,0.7199309,11.64893,0.25,0,1,0,0,
15.27138,4.25,17,0.7106293,11.59893,-1.5,0,1,0,0,
15.24336,4.1875,17,0.7013092,11.54893,-1.25,0,1,0,0,
15.21492,4.125,17,0.6919705,11.49893,-1,0,1,0,0,
15.18604,4.0625,17,0.6826127,11.44893,-0.75,0,1,0,0,
15.1567,4,17,0.673236,11.39893,-0.5,0,1,0,0,
15.1269,3.9375,17,0.6638398,11.34893,-0.25,0,1,0,0,
15.09661,3.875,17,0.6544245,11.29893,0,0,1,0,0,
15.06583,3.8125,17,0.6449895,11.24893,0.25,0,1,0,0,
15.32033,3.75,18,0.6355346,11.19893,-1.5,0,1,0,0,
15.2885,3.6875,18,0.62606,11.14893,-1.25,0,1,0,0,
15.25612,3.625,18,0.6165651,11.09893,-1,0,1,0,0,
15.22318,3.5625,18,0.6070499,11.04893,-0.75,0,1,0,0,
15.18964,3.5,18,0.5975143,10.99893,-0.5,0,1,0,0,
15.1555,3.4375,18,0.5879581,10.94893,-0.25,0,1,0,0,
15.12073,3.375,18,0.5783809,10.89893,0,0,1,0,0,
15.08531,3.3125,18,0.5687828,10.84893,0.25,1,0,0,0,
15.03167,4.25,17,0.5591635,10.79893,0,1,0,0,0,
14.99946,4.1875,17,0.5495224,10.74893,0.25,0,0,0,1,
15.28184,4.125,17,0.7398602,10.69893,-1.5,0,0,0,1,
15.2534,4.0625,17,0.7301757,10.64893,-1.25,0,0,0,1,
15.22451,4,17,0.7204694,10.59893,-1,0,0,0,1,
15.19517,3.9375,17,0.7107408,10.54893,-0.75,0,0,0,1,
15.16535,3.875,17,0.7009896,10.49893,-0.5,0,0,0,1,
15.13505,3.8125,17,0.6912158,10.44893,-0.25,0,0,0,1,
15.10425,3.75,17,0.6814193,10.39893,0,0,0,0,1,
15.07292,3.6875,17,0.6715994,10.34893,0.25,0,1,0,0,
15.32685,3.625,18,0.6617562,10.29893,-1.5,0,1,0,0,
15.29444,3.5625,18,0.6518896,10.24893,-1.25,0,1,0,0,
15.26145,3.5,18,0.6419989,10.19893,-1,0,1,0,0,
15.22787,3.4375,18,0.6320844,10.14893,-0.75,0,1,0,0,
15.19367,3.375,18,0.6221455,10.09893,-0.5,0,1,0,0,
15.15884,3.3125,18,0.6121824,10.04893,-0.25,0,1,0,0,
15.12334,3.25,18,0.6021942,9.998925,0,0,1,0,0,
15.08715,3.1875,18,0.5921812,9.948925,0.25,0,0,0,1,
15.34558,3.125,18,0.7821428,9.898925,-1.5,0,0,0,1,
15.31242,3.0625,18,0.772079,9.848925,-1.25,0,0,0,1,
15.27865,3,18,0.7619892,9.798924,-1,0,0,0,1,
15.24423,2.9375,18,0.7518735,9.748924,-0.75,0,0,0,1,
15.20914,2.875,18,0.7417315,9.698924,-0.5,0,0,0,1,
15.17336,2.8125,18,0.7315631,9.648924,-0.25,0,0,0,1,
15.13685,2.75,18,0.7213677,9.598924,0,0,0,0,1,
15.09959,2.6875,18,0.7111452,9.548923,0.25,0,1,0,0,
15.33188,2.625,19,0.7008952,9.498923,-1.5,0,1,0,0,
15.29301,2.5625,19,0.6906176,9.448923,-1.25,0,1,0,0,
15.25328,2.5,19,0.6803118,9.398923,-1,0,1,0,0,
15.21266,2.4375,19,0.6699779,9.348923,-0.75,0,1,0,0,
15.17109,2.375,19,0.6596152,9.298923,-0.5,0,1,0,0,
15.12855,2.3125,19,0.6492238,9.248922,-0.25,0,1,0,0,
15.08497,2.25,19,0.6388031,9.198922,0,0,1,0,0,
15.0403,2.1875,19,0.6283529,9.148922,0.25,0,0,0,1,
15.27492,2.125,19,0.8178726,9.098922,-1.5,0,0,0,1,
15.23213,2.0625,19,0.8073623,9.048922,-1.25,0,0,0,1,
15.18822,2,19,0.7968215,8.998921,-1,0,0,0,1,
15.14311,1.9375,19,0.7862499,8.948921,-0.75,0,0,0,1,
15.09675,1.875,19,0.7756468,8.898921,-0.5,0,0,0,1,
15.04904,1.8125,19,0.7650123,8.848921,-0.25,0,0,0,1,
14.99991,1.75,19,0.7543458,8.798921,0,0,0,0,1,
14.94925,1.6875,19,0.7436471,8.74892,0.25,1,0,0,0,
15.10622,2.625,18,0.7329158,8.69892,0,1,0,0,0,
15.06732,2.5625,18,0.7221513,8.64892,0.25,0,0,0,1,
15.27533,2.5,18,0.9113535,8.59892,-1.5,0,0,0,1,
15.23805,2.4375,18,0.9005218,8.54892,-1.25,0,0,0,1,
15.19994,2.375,18,0.8896559,8.498919,-1,0,0,0,1,
15.16094,2.3125,18,0.8787553,8.448919,-0.75,0,0,0,1,
15.12102,2.25,18,0.8678199,8.398919,-0.5,0,0,0,1,
15.08012,2.1875,18,0.856849,8.348919,-0.25,0,0,0,1,
15.03821,2.125,18,0.8458422,8.298919,0,0,0,0,1,
14.99521,2.0625,18,0.8347991,8.248919,0.25,0,0,0,1,
15.16845,2,18,1.023719,8.198918,-1.5,0,0,0,1,
15.12578,1.9375,18,1.012602,8.148918,-1.25,0,0,0,1,
15.08191,1.875,18,1.001447,8.098918,-1,0,0,0,1,
15.03677,1.8125,18,0.9902546,8.048918,-0.75,0,0,0,1,
14.99027,1.75,18,0.9790231,7.998918,-0.5,0,0,0,1,
14.94233,1.6875,18,0.9677527,7.948917,-0.25,0,0,0,1,
14.89283,1.625,18,0.9564427,7.898917,0,0,0,0,1,
14.84167,1.5625,18,0.9450924,7.848917,0.25,1,0,0,0,
15.01376,2.5,17,0.9337019,7.798917,0,1,0,0,0,
14.97612,2.4375,17,0.9222701,7.748917,0.25,1,0,0,0,
14.9859,3.375,16,0.9107965,7.698916,0,1,0,0,0,
14.95449,3.3125,16,0.899281,7.648916,0.25,0,1,0,0,
15.22563,3.25,17,0.8877226,7.598916,-1.5,0,1,0,0,
15.19305,3.1875,17,0.876121,7.548916,-1.25,0,1,0,0,
15.15987,3.125,17,0.8644754,7.498916,-1,0,1,0,0,
15.12605,3.0625,17,0.8527856,7.448915,-0.75,0,1,0,0,
15.09158,3,17,0.8410505,7.398915,-0.5,0,1,0,0,
15.05642,2.9375,17,0.8292698,7.348915,-0.25,0,1,0,0,
15.02055,2.875,17,0.8174428,7.298915,0,0,1,0,0,
14.98393,2.8125,17,0.8055688,7.248915,0.25,1,0,0,0,
14.95358,3.75,16,0.7936473,7.198915,0,1,0,0,0,
14.92158,3.6875,16,0.7816776,7.148914,0.25,0,0,1,0,
15.57236,3.625,16,1.52434,15.09891,-7.5,0,0,1,0,
15.5495,3.5625,16,1.516023,15.04891,-7.25,0,0,1,0,
15.52629,3.5,16,1.507695,14.99891,-7,0,0,1,0,
15.50272,3.4375,16,1.499356,14.94891,-6.75,0,0,1,0,
15.47879,3.375,16,1.491005,14.89891,-6.5,0,0,1,0,
15.45447,3.3125,16,1.482644,14.84891,-6.25,0,0,1,0,
15.42976,3.25,16,1.474271,14.79891,-6,0,0,1,0,
15.40464,3.1875,16,1.465886,14.74891,-5.75,0,0,1,0,
15.37909,3.125,16,1.457491,14.69891,-5.5,0,0,1,0,
15.35311,3.0625,16,1.449083,14.64891,-5.25,0,0,1,0,
15.32666,3,16,1.440664,14.59891,-5,0,0,1,0,
15.29974,2.9375,16,1.432233,14.54891,-4.75,0,0,1,0,
15.27232,2.875,16,1.423791,14.49891,-4.5,0,0,1,0,
15.24438,2.8125,16,1.415336,14.44891,-4.25,0,0,1,0,
15.21591,2.75,16,1.40687,14.39891,-4,0,0,1,0,
15.18688,2.6875,16,1.398391,14.34891,-3.75,0,0,1,0,
15.15726,2.625,16,1.389901,14.29891,-3.5,0,0,1,0,
15.12702,2.5625,16,1.381398,14.24891,-3.25,0,0,1,0,
15.09615,2.5,16,1.372882,14.19891,-3,0,0,1,0,
15.0646,2.4375,16,1.364355,14.14891,-2.75,0,0,1,0,
15.03234,2.375,16,1.355815,14.09891,-2.5,0,0,1,0,
14.99935,2.3125,16,1.347262,14.04891,-2.25,0,0,1,0,
14.96557,2.25,16,1.338697,13.99891,-2,0,0,1,0,
14.93097,2.1875,16,1.330118,13.94891,-1.75,0,0,1,0,
14.8955,2.125,16,1.321528,13.89891,-1.5,0,0,1,0,
14.85912,2.0625,16,1.312924,13.84891,-1.25,0,0,1,0,
14.82176,2,16,1.304307,13.79891,-1,0,0,1,0,
14.78337,1.9375,16,1.295677,13.74891,-0.75,0,0,1,0,
14.74389,1.875,16,1.287033,13.69891,-0.5,0,0,1,0,
14.70324,1.8125,16,1.278377,13.64891,-0.25,0,0,1,0,
14.66135,1.75,16,1.269707,13.59891,0,0,0,1,0,
14.61812,1.6875,16,1.261023,13.54891,0.25,0,1,0,0,
14.87658,1.625,17,1.252326,13.49891,-1.5,0,1,0,0,
14.83038,1.5625,17,1.243615,13.44891,-1.25,0,1,0,0,
14.78251,1.5,17,1.23489,13.39891,-1,0,1,0,0,
14.73285,1.4375,17,1.226152,13.34891,-0.75,0,1,0,0,
14.68124,1.375,17,1.217399,13.29891,-0.5,0,1,0,0,
14.62749,1.3125,17,1.208632,13.24891,-0.25,0,1,0,0,
14.57141,1.25,17,1.199851,13.19891,0,0,1,0,0,
14.51276,1.1875,17,1.191056,13.14891,0.25,1,0,0,0,
14.78413,2.125,16,1.182246,13.09891,0,1,0,0,0,
14.74679,2.0625,16,1.173422,13.04891,0.25,0,1,0,0,
15.01158,2,17,1.164582,12.99891,-1.5,0,1,0,0,
14.9722,1.9375,17,1.155729,12.94891,-1.25,0,1,0,0,
14.9317,1.875,17,1.14686,12.89891,-1,0,1,0,0,
14.89003,1.8125,17,1.137976,12.84891,-0.75,0,1,0,0,
14.84708,1.75,17,1.129077,12.79891,-0.5,0,1,0,0,
14.80279,1.6875,17,1.120163,12.74891,-0.25,0,1,0,0,
14.75704,1.625,17,1.111233,12.6989,0,0,1,0,0,
14.70974,1.5625,17,1.102288,12.6489,0.25,1,0,0,0,
14.86846,2.5,16,1.093327,12.5989,0,1,0,0,0,
14.8349,2.4375,16,1.084351,12.5489,0.25,0,1,0,0,
15.10372,2.375,17,1.075358,12.4989,-1.5,0,1,0,0,
15.06864,2.3125,17,1.06635,12.4489,-1.25,0,1,0,0,
15.03274,2.25,17,1.057325,12.3989,-1,0,1,0,0,
14.99598,2.1875,17,1.048285,12.3489,-0.75,0,1,0,0,
14.95832,2.125,17,1.039227,12.2989,-0.5,0,1,0,0,
14.91969,2.0625,17,1.030154,12.2489,-0.25,0,1,0,0,
14.88006,2,17,1.021063,12.1989,0,0,1,0,0,
14.83935,1.9375,17,1.011956,12.1489,0.25,1,0,0,0,
14.92182,2.875,16,1.002832,12.0989,0,1,0,0,0,
14.89069,2.8125,16,0.993691,12.0489,0.25,1,0,0,0,
14.84642,3.75,15,0.9845325,11.9989,0,1,0,0,0,
14.82025,3.6875,15,0.9753568,11.9489,0.25,0,1,0,0,
15.11638,3.625,16,0.9661635,11.8989,-1.5,0,1,0,0,
15.08941,3.5625,16,0.9569526,11.8489,-1.25,0,1,0,0,
15.06201,3.5,16,0.9477237,11.7989,-1,0,1,0,0,
15.03419,3.4375,16,0.938477,11.7489,-0.75,0,1,0,0,
15.00592,3.375,16,0.9292122,11.6989,-0.5,0,1,0,0,
14.97719,3.3125,16,0.9199293,11.6489,-0.25,0,1,0,0,
14.94798,3.25,16,0.9106277,11.5989,0,0,1,0,0,
14.91827,3.1875,16,0.9013076,11.5489,0.25,1,0,0,0,
14.84299,4.125,15,0.8919688,11.4989,0,1,0,0,0,
14.81718,4.0625,15,0.882611,11.4489,0.25,0,1,0,0,
15.11369,4,16,0.8732344,11.3989,-1.5,0,1,0,0,
15.08712,3.9375,16,0.8638382,11.3489,-1.25,0,1,0,0,
15.06016,3.875,16,0.8544227,11.2989,-1,0,1,0,0,
15.03279,3.8125,16,0.8449876,11.2489,-0.75,0,1,0,0,
15.00501,3.75,16,0.835533,11.1989,-0.5,0,1,0,0,
14.9768,3.6875,16,0.8260581,11.1489,-0.25,0,1,0,0,
14.94815,3.625,16,0.8165632,11.0989,0,0,1,0,0,
14.91903,3.5625,16,0.8070483,11.0489,0.25,0,1,0,0,
15.19257,3.5,17,0.7975127,10.9989,-1.5,0,1,0,0,
15.1625,3.4375,17,0.7879562,10.9489,-1.25,0,1,0,0,
15.13192,3.375,17,0.7783791,10.8989,-1,0,1,0,0,
15.10082,3.3125,17,0.7687809,10.8489,-0.75,0,1,0,0,
15.06918,3.25,17,0.7591616,10.7989,-0.5,0,1,0,0,
15.03698,3.1875,17,0.7495208,10.7489,-0.25,0,1,0,0,
15.0042,3.125,17,0.7398583,10.6989,0,0,1,0,0,
14.97083,3.0625,17,0.7301738,10.6489,0.25,0,0,0,1,
15.18181,3,17,0.9204675,10.5989,-1.5,0,0,0,1,
15.15013,2.9375,17,0.9107387,10.5489,-1.25,0,0,0,1,
15.11786,2.875,17,0.9009877,10.4989,-1,0,0,0,1,
15.08497,2.8125,17,0.8912139,10.4489,-0.75,0,0,0,1,
15.05144,2.75,17,0.8814172,10.3989,-0.5,0,0,0,1,
15.01725,2.6875,17,0.8715975,10.3489,-0.25,0,0,0,1,
14.98236,2.625,17,0.8617543,10.2989,0,0,0,0,1,
14.94675,2.5625,17,0.8518875,10.2489,0.25,1,0,0,0,
14.94373,3.5,16,0.841997,10.1989,0,1,0,0,0,
14.91386,3.4375,16,0.8320825,10.1489,0.25,0,1,0,0,
15.18662,3.375,17,0.8221437,10.0989,-1.5,0,1,0,0,
15.15574,3.3125,17,0.8121803,10.04889,-1.25,0,1,0,0,
15.12431,3.25,17,0.8021921,9.998895,-1,0,1,0,0,
15.09234,3.1875,17,0.7921791,9.948895,-0.75,0,1,0,0,
15.05978,3.125,17,0.7821406,9.898894,-0.5,0,1,0,0,
15.02663,3.0625,17,0.7720768,9.848894,-0.25,0,1,0,0,
14.99285,3,17,0.7619871,9.798894,0,0,1,0,0,
14.95844,2.9375,17,0.7518713,9.748894,0.25,1,0,0,0,
14.91872,3.875,16,0.7417294,9.698894,0,1,0,0,0,
14.88865,3.8125,16,0.7315609,9.648893,0.25,0,1,0,0,
15.16121,3.75,17,0.7213653,9.598893,-1.5,0,1,0,0,
15.13013,3.6875,17,0.7111428,9.548893,-1.25,0,1,0,0,
15.09852,3.625,17,0.7008928,9.498893,-1,0,1,0,0,
15.06636,3.5625,17,0.6906152,9.448893,-0.75,0,1,0,0,
15.03362,3.5,17,0.6803094,9.398892,-0.5,0,1,0,0,
15.0003,3.4375,17,0.6699755,9.348892,-0.25,0,1,0,0,
14.96636,3.375,17,0.659613,9.298892,0,0,1,0,0,
14.93179,3.3125,17,0.6492214,9.248892,0.25,0,1,0,0,
15.18235,3.25,18,0.6388007,9.198892,-1.5,0,1,0,0,
15.14644,3.1875,18,0.6283505,9.148891,-1.25,0,1,0,0,
15.10982,3.125,18,0.6178702,9.098891,-1,0,1,0,0,
15.07246,3.0625,18,0.6073599,9.048891,-0.75,0,1,0,0,
15.03433,3,18,0.596819,8.998891,-0.5,0,1,0,0,
14.9954,2.9375,18,0.5862472,8.948891,-0.25,0,1,0,0,
14.95565,2.875,18,0.5756444,8.89889,0,0,1,0,0,
14.91502,2.8125,18,0.5650098,8.84889,0.25,1,0,0,0,
14.89785,3.75,17,0.5543433,8.79889,0,1,0,0,0,
14.86156,3.6875,17,0.5436444,8.74889,0.25,0,1,0,0,
15.11032,3.625,18,0.5329131,8.69889,-1.5,0,1,0,0,
15.07252,3.5625,18,0.5221486,8.64889,-1.25,0,1,0,0,
15.03392,3.5,18,0.5113508,8.598889,-1,0,1,0,0,
14.99449,3.4375,18,0.500519,8.548889,-0.75,0,1,0,0,
14.9542,3.375,18,0.4896532,8.498889,-0.5,0,1,0,0,
14.91299,3.3125,18,0.4787526,8.448889,-0.25,0,1,0,0,
14.87084,3.25,18,0.4678172,8.398889,0,0,1,0,0,
14.82769,3.1875,18,0.4568462,8.348888,0.25,0,0,0,1,
15.15409,3.125,18,0.6458393,8.298888,-1.5,0,0,0,1,
15.11664,3.0625,18,0.6347961,8.248888,-1.25,0,0,0,1,
15.07841,3,18,0.6237162,8.198888,-1,0,0,0,1,
15.03937,2.9375,18,0.6125991,8.148888,-0.75,0,0,0,1,
14.99949,2.875,18,0.6014446,8.098887,-0.5,0,0,0,1,
14.95873,2.8125,18,0.5902517,8.048887,-0.25,0,0,0,1,
14.91704,2.75,18,0.5790201,7.998887,0,0,0,0,1,
14.8744,2.6875,18,0.5677497,7.948887,0.25,0,1,0,0,
15.10108,2.625,19,0.5564398,7.898887,-1.5,0,1,0,0,
15.05637,2.5625,19,0.5450895,7.848886,-1.25,0,1,0,0,
15.01056,2.5,19,0.5336987,7.798886,-1,0,1,0,0,
14.96359,2.4375,19,0.5222669,7.748886,-0.75,0,1,0,0,
14.9154,2.375,19,0.5107936,7.698886,-0.5,0,1,0,0,
14.86593,2.3125,19,0.4992778,7.648886,-0.25,0,1,0,0,
14.81511,2.25,19,0.4877194,7.598886,0,0,1,0,0,
14.76286,2.1875,19,0.4761178,7.548885,0.25,1,0,0,0,
14.82444,3.125,18,0.4644722,7.498885,0,1,0,0,0,
14.77875,3.0625,18,0.4527822,7.448885,0.25,0,0,0,1,
15.10582,3,18,0.6410471,7.398885,-1.5,0,0,0,1,
15.06622,2.9375,18,0.6292665,7.348885,-1.25,0,0,0,1,
15.02574,2.875,18,0.6174395,7.298884,-1,0,0,0,1,
14.98434,2.8125,18,0.6055655,7.248884,-0.75,0,0,0,1,
